load from checkpoint/plane-5crop/k4/best.pth.tar
Train  (('AD', 151), ('CN', 183))
1.0 2.0 0.0 0.9938752055168152 0.006124821957200766
1.0 2.0 0.0 0.9779971241950989 0.022002842277288437
1.0 2.0 0.0 0.9964858293533325 0.0035141974221915007
1.0 2.0 0.0 0.9952831864356995 0.004716837778687477
1.0 2.0 0.0 0.9722139239311218 0.0277860090136528
1.0 2.0 0.0 0.9975983500480652 0.0024016345851123333
1.0 2.0 0.0 0.9939001798629761 0.006099793128669262
1.0 2.0 0.0 0.9888133406639099 0.01118661928921938
1.0 2.0 0.0 0.9880760908126831 0.011923900805413723
1.0 2.0 0.0 0.9961302280426025 0.003869736334308982
1.0 2.0 0.0 0.9968417882919312 0.0031582398805767298
1.0 2.0 0.0 0.9722593426704407 0.027740653604269028
1.0 2.0 0.0 0.9790900945663452 0.020909953862428665
1.0 2.0 0.0 0.9958536624908447 0.004146381746977568
1.0 2.0 0.0 0.9832301735877991 0.016769899055361748
1.0 2.0 0.0 0.9952704310417175 0.0047295610420405865
1.0 2.0 0.0 0.9928960204124451 0.007103964686393738
1.0 2.0 0.0 0.9950855374336243 0.004914506338536739
1.0 2.0 0.0 0.9924423694610596 0.007557616103440523
1.0 2.0 0.0 0.9931796789169312 0.006820277776569128
1.0 2.0 0.0 0.9968693852424622 0.003130572382360697
1.0 2.0 0.0 0.9882215857505798 0.011778409592807293
1.0 2.0 0.0 0.9766864776611328 0.023313522338867188
1.0 2.0 0.0 0.9921393990516663 0.007860610261559486
1.0 2.0 0.0 0.9662535786628723 0.033746425062417984
1.0 2.0 0.0 0.9858697652816772 0.014130263589322567
1.0 2.0 0.0 0.989179253578186 0.010820703580975533
1.0 2.0 0.0 0.9907083511352539 0.009291624650359154
1.0 2.0 0.0 0.9946984052658081 0.0053015402518212795
1.0 2.0 0.0 0.9953623414039612 0.004637714941054583
1.0 2.0 0.0 0.9872375726699829 0.01276238914579153
1.0 2.0 0.0 0.9529814720153809 0.04701850190758705
1.0 2.0 0.0 0.9933151602745056 0.0066848862916231155
1.0 2.0 0.0 0.9944433569908142 0.005556600168347359
1.0 2.0 0.0 0.9685938954353333 0.03140617534518242
1.0 2.0 0.0 0.9949637651443481 0.005036285147070885
1.0 2.0 0.0 0.9652321934700012 0.03476783260703087
1.0 2.0 0.0 0.9913404583930969 0.00865958072245121
1.0 2.0 0.0 0.9815152287483215 0.018484849482774734
1.0 2.0 0.0 0.9363182187080383 0.06368172913789749
1.0 2.0 0.0 0.9363409876823425 0.06365902721881866
1.0 2.0 0.0 0.9901713728904724 0.009828634560108185
1.0 2.0 0.0 0.9961686730384827 0.0038313313852995634
1.0 2.0 0.0 0.9662522673606873 0.033747684210538864
1.0 2.0 0.0 0.9864342212677002 0.013565773144364357
1.0 2.0 0.0 0.9962835907936096 0.0037164080422371626
1.0 2.0 0.0 0.9962946772575378 0.0037052733823657036
1.0 2.0 0.0 0.9912332892417908 0.008766685612499714
1.0 2.0 0.0 0.9738277792930603 0.026172250509262085
1.0 2.0 0.0 0.9985235333442688 0.0014764637453481555
1.0 2.0 0.0 0.9958082437515259 0.0041917432099580765
1.0 2.0 0.0 0.9810383915901184 0.018961656838655472
1.0 2.0 0.0 0.9469274878501892 0.05307251960039139
1.0 2.0 0.0 0.9943926334381104 0.005607350263744593
1.0 2.0 0.0 0.9828963875770569 0.017103642225265503
1.0 2.0 0.0 0.9871450066566467 0.0128550436347723
1.0 2.0 0.0 0.9924917817115784 0.007508163806051016
1.0 2.0 0.0 0.9788979291915894 0.021102070808410645
1.0 2.0 0.0 0.979473888874054 0.02052616886794567
1.0 2.0 0.0 0.9919339418411255 0.008065980859100819
1.0 2.0 0.0 0.9405537247657776 0.059446267783641815
1.0 2.0 0.0 0.9924781322479248 0.007521828170865774
1.0 2.0 0.0 0.9920907020568848 0.007909282110631466
1.0 2.0 0.0 0.9653839468955994 0.03461607173085213
1.0 2.0 0.0 0.9407633543014526 0.05923663452267647
1.0 2.0 0.0 0.9932025074958801 0.006797505542635918
1.0 2.0 0.0 0.9412923455238342 0.058707721531391144
1.0 2.0 0.0 0.9970875382423401 0.002912441035732627
1.0 2.0 0.0 0.9811721444129944 0.018827825784683228
1.0 2.0 0.0 0.9285808205604553 0.07141920179128647
1.0 2.0 0.0 0.9918733239173889 0.00812663696706295
1.0 2.0 1.0 0.9556635022163391 0.0443364754319191
1.0 2.0 1.0 0.9116930365562439 0.0883069857954979
1.0 2.0 1.0 0.9757773876190186 0.024222584441304207
1.0 2.0 1.0 0.9613262414932251 0.03867371007800102
1.0 2.0 1.0 0.9335318803787231 0.06646810472011566
1.0 2.0 1.0 0.8409779667854309 0.15902204811573029
1.0 2.0 1.0 0.8741384744644165 0.12586146593093872
1.0 2.0 1.0 0.9563297629356384 0.04367022216320038
1.0 2.0 1.0 0.8577865958213806 0.14221341907978058
1.0 2.0 1.0 0.9620254635810852 0.03797454386949539
1.0 2.0 1.0 0.893639862537384 0.10636015236377716
1.0 2.0 1.0 0.9826111197471619 0.017388874664902687
1.0 2.0 1.0 0.9045223593711853 0.09547770768404007
1.0 2.0 1.0 0.9463403820991516 0.05365965887904167
1.0 2.0 1.0 0.9031350016593933 0.0968649834394455
1.0 2.0 1.0 0.9485357999801636 0.05146413296461105
1.0 2.0 1.0 0.9555792808532715 0.044420719146728516
1.0 2.0 1.0 0.9813909530639648 0.018609093502163887
1.0 2.0 1.0 0.9599471688270569 0.04005283862352371
1.0 2.0 1.0 0.9453505873680115 0.05464940890669823
1.0 2.0 1.0 0.9753754138946533 0.024624628946185112
1.0 2.0 1.0 0.9312899112701416 0.06871002912521362
1.0 2.0 1.0 0.9036696553230286 0.09633035212755203
1.0 2.0 1.0 0.9850772023200989 0.014922812581062317
1.0 2.0 1.0 0.9126933217048645 0.08730672299861908
1.0 2.0 1.0 0.8943726420402527 0.1056273952126503
1.0 2.0 1.0 0.9633694887161255 0.03663050755858421
1.0 2.0 1.0 0.9681944251060486 0.03180552273988724
1.0 2.0 1.0 0.9774198532104492 0.022580178454518318
1.0 2.0 1.0 0.975576639175415 0.024423398077487946
1.0 2.0 1.0 0.9239585995674133 0.07604140788316727
1.0 2.0 1.0 0.9838099479675293 0.016190098598599434
1.0 2.0 1.0 0.9790917038917542 0.020908353850245476
1.0 2.0 1.0 0.9094793200492859 0.09052063524723053
1.0 2.0 1.0 0.9917152523994446 0.008284787647426128
1.0 2.0 1.0 0.9793436527252197 0.020656337961554527
1.0 2.0 1.0 0.9707851409912109 0.02921481803059578
1.0 2.0 1.0 0.9612058997154236 0.03879415616393089
1.0 2.0 1.0 0.981936514377594 0.018063481897115707
1.0 2.0 1.0 0.9842993021011353 0.01570066437125206
1.0 2.0 1.0 0.9149054288864136 0.08509455621242523
1.0 2.0 1.0 0.9394453167915344 0.06055469438433647
1.0 2.0 1.0 0.9849095940589905 0.01509034913033247
1.0 2.0 1.0 0.9389566779136658 0.06104336678981781
1.0 2.0 1.0 0.9806519746780396 0.019348053261637688
1.0 2.0 1.0 0.9789761900901794 0.02102377824485302
1.0 2.0 1.0 0.9801619052886963 0.019838087260723114
1.0 2.0 1.0 0.9766030311584473 0.023396965116262436
1.0 2.0 1.0 0.9693642854690552 0.03063572384417057
1.0 2.0 1.0 0.9857563376426697 0.014243721030652523
1.0 2.0 1.0 0.9542849063873291 0.04571514204144478
1.0 2.0 1.0 0.9125653505325317 0.08743464201688766
1.0 2.0 1.0 0.981805145740509 0.0181948971003294
1.0 2.0 1.0 0.9096459746360779 0.09035398066043854
1.0 2.0 1.0 0.9485474228858948 0.05145261809229851
1.0 2.0 1.0 0.9543930292129517 0.045606959611177444
1.0 2.0 1.0 0.9599761962890625 0.040023770183324814
1.0 2.0 1.0 0.978848934173584 0.02115110494196415
1.0 2.0 1.0 0.9840190410614014 0.01598089002072811
1.0 2.0 1.0 0.958877444267273 0.04112258553504944
1.0 2.0 1.0 0.8824332356452942 0.1175667941570282
1.0 2.0 1.0 0.9649212956428528 0.03507871925830841
1.0 2.0 1.0 0.9746856689453125 0.02531430497765541
1.0 2.0 1.0 0.9095322489738464 0.09046773612499237
1.0 2.0 1.0 0.9810429811477661 0.01895708031952381
1.0 2.0 1.0 0.8973526954650879 0.1026473119854927
1.0 2.0 1.0 0.9633575081825256 0.03664252534508705
1.0 2.0 1.0 0.9430117011070251 0.05698827654123306
1.0 2.0 1.0 0.8556464314460754 0.14435352385044098
1.0 2.0 1.0 0.8455985188484192 0.15440145134925842
1.0 2.0 1.0 0.9619576334953308 0.03804238513112068
1.0 2.0 1.0 0.981663167476654 0.018336890265345573
1.0 2.0 1.0 0.8928149342536926 0.10718505084514618
1.0 2.0 1.0 0.9572109580039978 0.04278907924890518
1.0 2.0 1.0 0.9844785928726196 0.015521476976573467
1.0 2.0 1.0 0.9861741065979004 0.013825926929712296
1.0 2.0 1.0 0.9620620608329773 0.03793792799115181
1.0 2.0 1.0 0.9123149514198303 0.08768506348133087
1.0 2.0 1.0 0.9947181344032288 0.005281892605125904
1.0 2.0 1.0 0.9835280179977417 0.01647193729877472
1.0 2.0 1.0 0.9088005423545837 0.09119949489831924
1.0 2.0 1.0 0.8609589338302612 0.1390410214662552
1.0 2.0 1.0 0.9717428684234619 0.028257125988602638
1.0 2.0 1.0 0.942866325378418 0.05713373422622681
1.0 2.0 1.0 0.9607836604118347 0.039216380566358566
1.0 2.0 1.0 0.9738187193870544 0.02618122473359108
1.0 2.0 1.0 0.9303191900253296 0.0696808472275734
1.0 2.0 1.0 0.9262758493423462 0.07372410595417023
1.0 2.0 1.0 0.967517077922821 0.03248298913240433
1.0 2.0 1.0 0.847250759601593 0.15274927020072937
1.0 2.0 1.0 0.9659882187843323 0.03401172161102295
1.0 2.0 1.0 0.9758769273757935 0.024123050272464752
1.0 2.0 1.0 0.8965584635734558 0.10344154387712479
1.0 2.0 1.0 0.8592987060546875 0.14070135354995728
1.0 2.0 1.0 0.9794870018959045 0.020512953400611877
1.0 2.0 1.0 0.8639421463012695 0.13605786859989166
1.0 2.0 1.0 0.9903709292411804 0.0096290810033679
1.0 2.0 1.0 0.9133313894271851 0.08666858822107315
1.0 2.0 1.0 0.8830524682998657 0.11694754660129547
1.0 2.0 1.0 0.9689483046531677 0.03105166181921959
1.0 2.0 2.0 0.9252711534500122 0.0747288167476654
1.0 2.0 2.0 0.8615203499794006 0.13847970962524414
1.0 2.0 2.0 0.9547162652015686 0.045283760875463486
1.0 2.0 2.0 0.9342591166496277 0.06574083119630814
1.0 2.0 2.0 0.9082065224647522 0.09179339557886124
1.0 2.0 2.0 0.7857006788253784 0.21429932117462158
1.0 2.0 2.0 0.809638261795044 0.19036169350147247
1.0 2.0 2.0 0.9265697002410889 0.07343028485774994
1.0 2.0 2.0 0.803667426109314 0.19633254408836365
1.0 2.0 2.0 0.9296814799308777 0.07031852006912231
1.0 2.0 2.0 0.8472612500190735 0.1527387797832489
1.0 2.0 2.0 0.9555923342704773 0.04440762847661972
1.0 2.0 2.0 0.8857406377792358 0.11425932496786118
1.0 2.0 2.0 0.9128150939941406 0.08718498796224594
1.0 2.0 2.0 0.7634668946266174 0.23653310537338257
1.0 2.0 2.0 0.9256472587585449 0.07435277849435806
1.0 2.0 2.0 0.9079046845436096 0.09209530055522919
1.0 2.0 2.0 0.9575067162513733 0.04249332472681999
1.0 2.0 2.0 0.9307498335838318 0.06925018876791
1.0 2.0 2.0 0.9086134433746338 0.09138655662536621
1.0 2.0 2.0 0.9372518062591553 0.06274822354316711
1.0 2.0 2.0 0.9088396430015564 0.09116041660308838
1.0 2.0 2.0 0.8603784441947937 0.1396215260028839
1.0 2.0 2.0 0.9686458706855774 0.03135407343506813
1.0 2.0 2.0 0.8489402532577515 0.15105968713760376
1.0 2.0 2.0 0.8527289628982544 0.1472710520029068
1.0 2.0 2.0 0.9247366786003113 0.07526333630084991
1.0 2.0 2.0 0.9399593472480774 0.0600406713783741
1.0 2.0 2.0 0.9507052898406982 0.04929474741220474
1.0 2.0 2.0 0.9450809955596924 0.05491902679204941
1.0 2.0 2.0 0.8760272860527039 0.12397274374961853
1.0 2.0 2.0 0.9648987650871277 0.035101182758808136
1.0 2.0 2.0 0.9581207633018494 0.04187924042344093
1.0 2.0 2.0 0.8551340103149414 0.1448659598827362
1.0 2.0 2.0 0.9853746891021729 0.01462535560131073
1.0 2.0 2.0 0.9503987431526184 0.049601249396800995
1.0 2.0 2.0 0.9394461512565613 0.06055377051234245
1.0 2.0 2.0 0.9321240782737732 0.06787589937448502
1.0 2.0 2.0 0.9584758877754211 0.04152403771877289
1.0 2.0 2.0 0.9724578261375427 0.027542132884263992
1.0 2.0 2.0 0.8827025294303894 0.1172974482178688
1.0 2.0 2.0 0.9121060371398926 0.0878940299153328
1.0 2.0 2.0 0.9716055393218994 0.028394445776939392
1.0 2.0 2.0 0.8917260766029358 0.10827398300170898
1.0 2.0 2.0 0.9527174830436707 0.047282520681619644
1.0 2.0 2.0 0.9574527144432068 0.04254726320505142
1.0 2.0 2.0 0.9533377885818481 0.046662233769893646
1.0 2.0 2.0 0.9588546752929688 0.041145384311676025
1.0 2.0 2.0 0.944111704826355 0.05588831752538681
1.0 2.0 2.0 0.9737957715988159 0.026204247027635574
1.0 2.0 2.0 0.9036420583724976 0.09635791927576065
1.0 2.0 2.0 0.8776782155036926 0.12232177704572678
1.0 2.0 2.0 0.9645859003067017 0.03541411831974983
1.0 2.0 2.0 0.8703824877738953 0.12961748242378235
1.0 2.0 2.0 0.904917299747467 0.09508269280195236
1.0 2.0 2.0 0.9144296050071716 0.08557041734457016
1.0 2.0 2.0 0.9094757437705994 0.09052417427301407
1.0 2.0 2.0 0.9537882804870605 0.04621174931526184
1.0 2.0 2.0 0.9628077745437622 0.037192292511463165
1.0 2.0 2.0 0.9278665781021118 0.07213335484266281
1.0 2.0 2.0 0.8492305278778076 0.15076953172683716
1.0 2.0 2.0 0.9356765747070312 0.06432346999645233
1.0 2.0 2.0 0.9462316036224365 0.05376835912466049
1.0 2.0 2.0 0.8540641069412231 0.14593595266342163
1.0 2.0 2.0 0.9620487093925476 0.03795131295919418
1.0 2.0 2.0 0.8434728384017944 0.15652720630168915
1.0 2.0 2.0 0.9284541010856628 0.07154592126607895
1.0 2.0 2.0 0.9046186804771423 0.09538125991821289
1.0 2.0 2.0 0.7988176941871643 0.20118238031864166
1.0 2.0 2.0 0.8182263374328613 0.18177364766597748
1.0 2.0 2.0 0.9224687814712524 0.07753126323223114
1.0 2.0 2.0 0.9595327973365784 0.04046718776226044
1.0 2.0 2.0 0.8353959918022156 0.16460396349430084
1.0 2.0 2.0 0.9184896349906921 0.08151040226221085
1.0 2.0 2.0 0.968144953250885 0.03185507655143738
1.0 2.0 2.0 0.9635695219039917 0.03643050789833069
1.0 2.0 2.0 0.9243797063827515 0.07562030851840973
1.0 2.0 2.0 0.8665341734886169 0.13346579670906067
1.0 2.0 2.0 0.9919192790985107 0.008080690167844296
1.0 2.0 2.0 0.9641755819320679 0.03582439199090004
1.0 2.0 2.0 0.8428482413291931 0.15715180337429047
1.0 2.0 2.0 0.8251688480377197 0.17483113706111908
1.0 2.0 2.0 0.9427601099014282 0.057239897549152374
1.0 2.0 2.0 0.9203422665596008 0.07965775579214096
1.0 2.0 2.0 0.9098075032234192 0.09019246697425842
1.0 2.0 2.0 0.9406452178955078 0.0593547485768795
1.0 2.0 2.0 0.8999471664428711 0.10005287826061249
1.0 2.0 2.0 0.8913907408714294 0.10860927402973175
1.0 2.0 2.0 0.939102053642273 0.060897957533597946
1.0 2.0 2.0 0.8225347995758057 0.17746523022651672
1.0 2.0 2.0 0.9196277260780334 0.08037226647138596
1.0 2.0 2.0 0.9488483667373657 0.0511515848338604
1.0 2.0 2.0 0.849541425704956 0.15045855939388275
1.0 2.0 2.0 0.8222008943557739 0.17779912054538727
1.0 2.0 2.0 0.9477037191390991 0.052296265959739685
1.0 2.0 2.0 0.8249659538269043 0.1750340312719345
1.0 2.0 2.0 0.9753978848457336 0.02460218220949173
1.0 2.0 2.0 0.8530362248420715 0.14696376025676727
1.0 2.0 2.0 0.8354564905166626 0.1645435392856598
1.0 2.0 2.0 0.9424241781234741 0.057575780898332596
2.0 -2.0 -2.0 0.9612241387367249 0.038775790482759476
2.0 -2.0 -2.0 0.9810836911201477 0.018916284665465355
2.0 -2.0 -2.0 0.9669400453567505 0.0330599807202816
2.0 -2.0 -2.0 0.9794892072677612 0.020510783419013023
2.0 -2.0 -2.0 0.9626572728157043 0.03734274208545685
2.0 -2.0 -2.0 0.9636899828910828 0.03630997985601425
2.0 -2.0 -2.0 0.9654238224029541 0.03457620367407799
2.0 -2.0 -2.0 0.9738909602165222 0.026108985766768456
2.0 -2.0 -2.0 0.962257981300354 0.03774206340312958
2.0 -2.0 -2.0 0.9752435088157654 0.024756478145718575
2.0 -2.0 -2.0 0.9766473770141602 0.023352662101387978
2.0 -2.0 -2.0 0.9754675030708313 0.024532437324523926
2.0 -2.0 -2.0 0.9631434679031372 0.03685649484395981
2.0 -2.0 -2.0 0.9822502732276917 0.01774970255792141
2.0 -2.0 -2.0 0.9606854319572449 0.03931454196572304
2.0 -2.0 -2.0 0.9808072447776794 0.019192790612578392
2.0 -2.0 -2.0 0.9619696140289307 0.03803032636642456
2.0 -2.0 -2.0 0.9525159597396851 0.04748407378792763
2.0 -2.0 -2.0 0.9750806093215942 0.024919308722019196
2.0 -2.0 -2.0 0.9802825450897217 0.0197175070643425
2.0 -2.0 -2.0 0.9685378670692444 0.031462162733078
2.0 -2.0 -2.0 0.9755827784538269 0.024417223408818245
2.0 -2.0 -2.0 0.9624403715133667 0.037559665739536285
2.0 -2.0 -2.0 0.9705029129981995 0.029497087001800537
2.0 -2.0 -2.0 0.9816100597381592 0.01838996447622776
2.0 -2.0 -2.0 0.9616918563842773 0.03830815479159355
2.0 -2.0 -2.0 0.9716065526008606 0.028393473476171494
2.0 -2.0 -2.0 0.9387343525886536 0.06126563623547554
2.0 -2.0 -2.0 0.9755122065544128 0.02448776178061962
2.0 -2.0 -2.0 0.973615288734436 0.02638469822704792
2.0 -2.0 -2.0 0.9823966026306152 0.017603415995836258
2.0 -2.0 -2.0 0.9628713130950928 0.037128739058971405
2.0 -2.0 -2.0 0.9639143347740173 0.036085642874240875
2.0 -2.0 -2.0 0.9716128706932068 0.028387099504470825
2.0 -2.0 -2.0 0.9719598293304443 0.028040198609232903
2.0 -2.0 -2.0 0.9629019498825073 0.03709804639220238
2.0 -2.0 -2.0 0.9466924667358398 0.05330752208828926
2.0 -2.0 -2.0 0.968975305557251 0.031024662777781487
2.0 -2.0 -2.0 0.9708642363548279 0.029135731980204582
2.0 -2.0 -2.0 0.9735158681869507 0.026484128087759018
2.0 -2.0 -2.0 0.9588194489479065 0.04118049889802933
2.0 -2.0 -2.0 0.9677459597587585 0.032254043966531754
2.0 -2.0 -2.0 0.9403677582740784 0.059632230550050735
2.0 -2.0 -2.0 0.9685284495353699 0.03147155046463013
2.0 -2.0 -2.0 0.9597921371459961 0.040207844227552414
2.0 -2.0 -2.0 0.9474431872367859 0.0525568425655365
2.0 -2.0 -2.0 0.9644365906715393 0.035563379526138306
2.0 -2.0 -2.0 0.9572322368621826 0.042767737060785294
2.0 -2.0 -2.0 0.9729371666908264 0.02706277184188366
2.0 -2.0 -2.0 0.9672467708587646 0.03275328502058983
2.0 -2.0 -2.0 0.9737656116485596 0.0262343380600214
2.0 -2.0 -2.0 0.9768879413604736 0.023112120106816292
2.0 -2.0 -2.0 0.9502103328704834 0.04978969320654869
2.0 -2.0 -2.0 0.9631621837615967 0.03683784231543541
2.0 -2.0 -2.0 0.9819035530090332 0.01809648610651493
2.0 -2.0 -2.0 0.9813661575317383 0.01863379031419754
2.0 -2.0 -2.0 0.9670668840408325 0.03293308615684509
2.0 -2.0 -2.0 0.9738040566444397 0.026195960119366646
2.0 -2.0 -2.0 0.9710693955421448 0.0289306603372097
2.0 -2.0 -2.0 0.9729560613632202 0.027043985202908516
2.0 -2.0 -2.0 0.981464684009552 0.01853533461689949
2.0 -2.0 -2.0 0.9745469689369202 0.025453070178627968
2.0 -2.0 -2.0 0.9774850010871887 0.02251504547894001
2.0 -2.0 -2.0 0.9737457036972046 0.02625424414873123
2.0 -2.0 -2.0 0.9598294496536255 0.04017060250043869
2.0 -2.0 -2.0 0.9651421308517456 0.03485782444477081
2.0 -2.0 -2.0 0.9756454229354858 0.0243546012789011
2.0 -2.0 -2.0 0.977134644985199 0.022865312173962593
2.0 -2.0 -2.0 0.9713125824928284 0.02868739329278469
2.0 -2.0 -2.0 0.9657811522483826 0.034218836575746536
2.0 -2.0 -2.0 0.9861152172088623 0.013884758576750755
2.0 -2.0 -2.0 0.9559525847434998 0.04404739290475845
2.0 -2.0 -2.0 0.9631337523460388 0.03686627745628357
2.0 -2.0 -2.0 0.9809191823005676 0.01908087357878685
2.0 -2.0 -2.0 0.9431589841842651 0.05684099346399307
2.0 -2.0 -2.0 0.9566878080368042 0.04331214353442192
2.0 -2.0 -2.0 0.980657160282135 0.019342787563800812
2.0 -2.0 -2.0 0.9626022577285767 0.03739769756793976
2.0 -2.0 -2.0 0.9802125692367554 0.019787490367889404
2.0 -2.0 -2.0 0.9568359851837158 0.043163999915122986
2.0 -2.0 -2.0 0.9630407691001892 0.036959271878004074
2.0 -2.0 -2.0 0.980952799320221 0.019047265872359276
2.0 -2.0 -2.0 0.9768417477607727 0.0231582373380661
2.0 -2.0 -2.0 0.9486583471298218 0.0513417050242424
2.0 -2.0 -2.0 0.9467759132385254 0.05322403088212013
2.0 -2.0 -2.0 0.9799361228942871 0.02006387524306774
2.0 -2.0 -2.0 0.9760738611221313 0.023926183581352234
2.0 -2.0 -2.0 0.9852892756462097 0.014710680581629276
2.0 -2.0 -2.0 0.976040244102478 0.023959748446941376
2.0 -2.0 -2.0 0.9679084420204163 0.032091591507196426
2.0 -2.0 -2.0 0.9820818305015564 0.017918184399604797
2.0 -2.0 -2.0 0.9474110007286072 0.05258898437023163
2.0 -2.0 -2.0 0.9653425812721252 0.03465745598077774
2.0 -2.0 -2.0 0.9825166463851929 0.017483392730355263
2.0 -2.0 -2.0 0.9792446494102478 0.02075541391968727
2.0 -2.0 -2.0 0.9644274115562439 0.035572607070207596
2.0 -2.0 -2.0 0.9608606100082397 0.039139360189437866
2.0 -2.0 -2.0 0.9817361831665039 0.01826377399265766
2.0 -2.0 -2.0 0.9711307287216187 0.02886919304728508
2.0 -2.0 -2.0 0.9744555950164795 0.025544332340359688
2.0 -2.0 -1.0 0.9673680067062378 0.032631952315568924
2.0 -2.0 -1.0 0.977439284324646 0.02256069891154766
2.0 -2.0 -1.0 0.9692866802215576 0.030713366344571114
2.0 -2.0 -1.0 0.9625205397605896 0.037479422986507416
2.0 -2.0 -1.0 0.9671229720115662 0.03287702053785324
2.0 -2.0 -1.0 0.970987856388092 0.02901214174926281
2.0 -2.0 -1.0 0.9638915061950684 0.036108531057834625
2.0 -2.0 -1.0 0.962394654750824 0.03760535269975662
2.0 -2.0 -1.0 0.9651861786842346 0.03481374680995941
2.0 -2.0 -1.0 0.9729843735694885 0.027015607804059982
2.0 -2.0 -1.0 0.9777835011482239 0.02221645973622799
2.0 -2.0 -1.0 0.9719637632369995 0.028036247938871384
2.0 -2.0 -1.0 0.964267909526825 0.03573212772607803
2.0 -2.0 -1.0 0.9700962901115417 0.029903674498200417
2.0 -2.0 -1.0 0.9614063501358032 0.038593586534261703
2.0 -2.0 -1.0 0.9841980338096619 0.01580195687711239
2.0 -2.0 -1.0 0.9695958495140076 0.030404116958379745
2.0 -2.0 -1.0 0.9650071263313293 0.034992847591638565
2.0 -2.0 -1.0 0.9744085073471069 0.025591418147087097
2.0 -2.0 -1.0 0.9810023307800293 0.018997695297002792
2.0 -2.0 -1.0 0.9710241556167603 0.02897576428949833
2.0 -2.0 -1.0 0.9746066331863403 0.025393392890691757
2.0 -2.0 -1.0 0.9619371891021729 0.038062792271375656
2.0 -2.0 -1.0 0.9731373190879822 0.026862647384405136
2.0 -2.0 -1.0 0.9722889065742493 0.0277111679315567
2.0 -2.0 -1.0 0.968881368637085 0.031118586659431458
2.0 -2.0 -1.0 0.959354817867279 0.04064516723155975
2.0 -2.0 -1.0 0.9591009616851807 0.04089900851249695
2.0 -2.0 -1.0 0.9449200630187988 0.05508000776171684
2.0 -2.0 -1.0 0.9507946372032166 0.04920533299446106
2.0 -2.0 -1.0 0.9725928902626038 0.027407066896557808
2.0 -2.0 -1.0 0.958103597164154 0.04189640283584595
2.0 -2.0 -1.0 0.9542708992958069 0.04572906717658043
2.0 -2.0 -1.0 0.9713312387466431 0.028668764978647232
2.0 -2.0 -1.0 0.9811258316040039 0.018874211236834526
2.0 -2.0 -1.0 0.9740522503852844 0.025947798043489456
2.0 -2.0 -1.0 0.9596347808837891 0.040365174412727356
2.0 -2.0 -1.0 0.9752903580665588 0.024709651246666908
2.0 -2.0 -1.0 0.9422041177749634 0.057795893400907516
2.0 -2.0 -1.0 0.9731963276863098 0.026803676038980484
2.0 -2.0 -1.0 0.9679843187332153 0.032015759497880936
2.0 -2.0 -1.0 0.9681552052497864 0.031844768673181534
2.0 -2.0 -1.0 0.9306689500808716 0.06933099776506424
2.0 -2.0 -1.0 0.972622811794281 0.027377253398299217
2.0 -2.0 -1.0 0.9569076895713806 0.04309231415390968
2.0 -2.0 -1.0 0.9291057586669922 0.0708942785859108
2.0 -2.0 -1.0 0.9565215706825256 0.04347843676805496
2.0 -2.0 -1.0 0.9351704716682434 0.064829520881176
2.0 -2.0 -1.0 0.9599438905715942 0.04005613178014755
2.0 -2.0 -1.0 0.9806616306304932 0.019338365644216537
2.0 -2.0 -1.0 0.9770663380622864 0.022933704778552055
2.0 -2.0 -1.0 0.9654374718666077 0.03456258028745651
2.0 -2.0 -1.0 0.9658922553062439 0.034107744693756104
2.0 -2.0 -1.0 0.9564386606216431 0.04356132447719574
2.0 -2.0 -1.0 0.9748767614364624 0.025123249739408493
2.0 -2.0 -1.0 0.9816016554832458 0.018398357555270195
2.0 -2.0 -1.0 0.9646468758583069 0.035353124141693115
2.0 -2.0 -1.0 0.9671006798744202 0.03289931267499924
2.0 -2.0 -1.0 0.9435809254646301 0.056419093161821365
2.0 -2.0 -1.0 0.9561610221862793 0.04383896663784981
2.0 -2.0 -1.0 0.9723861217498779 0.027613859623670578
2.0 -2.0 -1.0 0.9493299722671509 0.05067000165581703
2.0 -2.0 -1.0 0.9783594012260437 0.0216405987739563
2.0 -2.0 -1.0 0.9719792008399963 0.0280208308249712
2.0 -2.0 -1.0 0.9364382028579712 0.06356172263622284
2.0 -2.0 -1.0 0.9747093319892883 0.02529059536755085
2.0 -2.0 -1.0 0.9541764855384827 0.045823581516742706
2.0 -2.0 -1.0 0.9820382595062256 0.01796174980700016
2.0 -2.0 -1.0 0.977544903755188 0.022455105558037758
2.0 -2.0 -1.0 0.9793123006820679 0.020687701180577278
2.0 -2.0 -1.0 0.9746333956718445 0.025366678833961487
2.0 -2.0 -1.0 0.9468011260032654 0.053198881447315216
2.0 -2.0 -1.0 0.9586645364761353 0.04133544862270355
2.0 -2.0 -1.0 0.9762881994247437 0.023711785674095154
2.0 -2.0 -1.0 0.9486193656921387 0.05138064920902252
2.0 -2.0 -1.0 0.9449772834777832 0.055022742599248886
2.0 -2.0 -1.0 0.9716016054153442 0.028398459777235985
2.0 -2.0 -1.0 0.9641042947769165 0.03589574247598648
2.0 -2.0 -1.0 0.9890110492706299 0.010988932102918625
2.0 -2.0 -1.0 0.9242430925369263 0.07575690001249313
2.0 -2.0 -1.0 0.9735018610954285 0.026498204097151756
2.0 -2.0 -1.0 0.9825300574302673 0.017469948157668114
